State,City,Month,Day,Year,AvgTemperature
,Los Angeles,1,13,1997,52.2
,Los Angeles,1,14,1997,51.5
,Los Angeles,1,15,1997,52.8
,Los Angeles,1,16,1997,51.5
,Los Angeles,1,17,1997,55.9
,Los Angeles,1,18,1997,59.2
,Los Angeles,1,19,1997,59.6
,Los Angeles,1,20,1997,56.1
,Los Angeles,1,21,1997,53
,Los Angeles,1,22,1997,52.7
,Los Angeles,1,23,1997,57.3
,Los Angeles,1,24,1997,57.1
,Los Angeles,1,25,1997,56
,Los Angeles,1,26,1997,57.4
,Los Angeles,1,27,1997,58.5
,Los Angeles,1,28,1997,59.6
,Los Angeles,1,29,1997,62.7
,Los Angeles,1,30,1997,63.5
,Los Angeles,1,31,1997,62.3
,Los Angeles,2,1,1997,56.5
,Los Angeles,2,2,1997,57.1
,Los Angeles,2,3,1997,56.5
,Los Angeles,2,4,1997,55.3
,Los Angeles,2,5,1997,56.8
,Los Angeles,2,6,1997,57.7
,Los Angeles,2,7,1997,56.6
,Los Angeles,2,8,1997,54.5
,Los Angeles,2,9,1997,54.2
,Los Angeles,2,10,1997,54.8
,Los Angeles,2,11,1997,54.4
,Los Angeles,2,12,1997,55.4
,Los Angeles,2,13,1997,58.1
,Los Angeles,2,14,1997,59
,Los Angeles,2,15,1997,63.2
,Los Angeles,2,16,1997,66.9
,Los Angeles,2,17,1997,57.8
,Los Angeles,2,18,1997,61
,Los Angeles,2,19,1997,60.8
,Los Angeles,2,20,1997,66
,Los Angeles,2,21,1997,64.2
,Los Angeles,2,22,1997,58.3
,Los Angeles,2,23,1997,56.4
,Los Angeles,2,24,1997,59.4
,Los Angeles,2,25,1997,58.8
,Los Angeles,2,26,1997,56.2
,Los Angeles,2,27,1997,56.1
,Los Angeles,2,28,1997,55.9
,Los Angeles,3,1,1997,56.4
,Los Angeles,3,2,1997,53.5
,Los Angeles,3,3,1997,54.5
,Los Angeles,3,4,1997,54.4
,Los Angeles,3,5,1997,61
,Los Angeles,3,6,1997,61.3
,Los Angeles,3,7,1997,57.2
,Los Angeles,3,8,1997,56.6
,Los Angeles,3,9,1997,58.5
,Los Angeles,3,10,1997,67.9
,Los Angeles,3,11,1997,66
,Los Angeles,3,12,1997,57.1
,Los Angeles,3,13,1997,55.8
,Los Angeles,3,14,1997,57.8
,Los Angeles,3,15,1997,59.2
,Los Angeles,3,16,1997,59.3
,Los Angeles,3,17,1997,57.8
,Los Angeles,3,18,1997,60
,Los Angeles,3,19,1997,66.7
,Los Angeles,3,20,1997,67.4
,Los Angeles,3,21,1997,60.9
,Los Angeles,3,22,1997,59
,Los Angeles,3,23,1997,58.2
,Los Angeles,3,24,1997,58.5
,Los Angeles,3,25,1997,59
,Los Angeles,3,26,1997,59.8
,Los Angeles,3,27,1997,58.6
,Los Angeles,3,28,1997,58.9
,Los Angeles,3,29,1997,59.2
,Los Angeles,3,30,1997,60
,Los Angeles,3,31,1997,59.1
,Los Angeles,4,1,1997,59.8
,Los Angeles,4,2,1997,58.6
,Los Angeles,4,3,1997,57.7
,Los Angeles,4,4,1997,58
,Los Angeles,4,5,1997,57.3
,Los Angeles,4,6,1997,56.9
,Los Angeles,4,7,1997,57.5
,Los Angeles,4,8,1997,58.4
,Los Angeles,4,9,1997,58.9
,Los Angeles,4,10,1997,59.1
,Los Angeles,4,11,1997,57.5
,Los Angeles,4,12,1997,58.5
,Los Angeles,4,13,1997,62
,Los Angeles,4,14,1997,61.3
,Los Angeles,4,15,1997,59.9
,Los Angeles,4,16,1997,58
,Los Angeles,4,17,1997,57.9
,Los Angeles,4,18,1997,58.6
,Los Angeles,4,19,1997,61.5
,Los Angeles,4,20,1997,61.2
,Los Angeles,4,21,1997,65.4
,Los Angeles,4,22,1997,73.9
,Los Angeles,4,23,1997,66.9
,Los Angeles,4,24,1997,65.9
,Los Angeles,4,25,1997,66.8
,Los Angeles,4,26,1997,66.4
,Los Angeles,4,27,1997,64.3
,Los Angeles,4,28,1997,62.2
,Los Angeles,4,29,1997,60.3
,Los Angeles,4,30,1997,61
,Los Angeles,5,1,1997,63.2
,Los Angeles,5,2,1997,63.6
,Los Angeles,5,3,1997,64.4
,Los Angeles,5,4,1997,65.7
,Los Angeles,5,5,1997,66.1
,Los Angeles,5,6,1997,66.9
,Los Angeles,5,7,1997,67.8
,Los Angeles,5,8,1997,66.4
,Los Angeles,5,9,1997,65
,Los Angeles,5,10,1997,64.3
,Los Angeles,5,11,1997,63.4
,Los Angeles,5,12,1997,63.7
,Los Angeles,5,13,1997,64.6
,Los Angeles,5,14,1997,65.2
,Los Angeles,5,15,1997,65.2
,Los Angeles,5,16,1997,66
,Los Angeles,5,17,1997,65.8
,Los Angeles,5,18,1997,65.1
,Los Angeles,5,19,1997,65.1
,Los Angeles,5,20,1997,65.7
,Los Angeles,5,21,1997,65.3
,Los Angeles,5,22,1997,66.2
,Los Angeles,5,23,1997,66.6
,Los Angeles,5,24,1997,68
,Los Angeles,5,25,1997,67
,Los Angeles,5,26,1997,66.7
,Los Angeles,5,27,1997,69.6
,Los Angeles,5,28,1997,73.8
,Los Angeles,5,29,1997,74.3
,Los Angeles,5,30,1997,71
,Los Angeles,5,31,1997,69.4
,Los Angeles,6,1,1997,69.1
,Los Angeles,6,2,1997,69.2
,Los Angeles,6,3,1997,68.9
,Los Angeles,6,4,1997,70.1
,Los Angeles,6,5,1997,68.3
,Los Angeles,6,6,1997,67.8
,Los Angeles,6,7,1997,68.1
,Los Angeles,6,8,1997,68.2
,Los Angeles,6,9,1997,69.1
,Los Angeles,6,10,1997,67.8
,Los Angeles,6,11,1997,66.6
,Los Angeles,6,12,1997,65.7
,Los Angeles,6,13,1997,65.1
,Los Angeles,6,14,1997,65.5
,Los Angeles,6,15,1997,65.3
,Los Angeles,6,16,1997,66.4
,Los Angeles,6,17,1997,67.1
,Los Angeles,6,18,1997,67.1
,Los Angeles,6,19,1997,69.1
,Los Angeles,6,20,1997,68.2
,Los Angeles,6,21,1997,68
,Los Angeles,6,22,1997,67.1
,Los Angeles,6,23,1997,67.3
,Los Angeles,6,24,1997,67.4
,Los Angeles,6,25,1997,67.7
,Los Angeles,6,26,1997,67.7
,Los Angeles,6,27,1997,68.7
,Los Angeles,6,28,1997,67.7
,Los Angeles,6,29,1997,68.1
,Los Angeles,6,30,1997,68.2
,Los Angeles,7,1,1997,70.2
,Los Angeles,7,2,1997,72.6
,Los Angeles,7,3,1997,71.7
,Los Angeles,7,4,1997,69.3
,Los Angeles,7,5,1997,69.8
,Los Angeles,7,6,1997,68.7
,Los Angeles,7,7,1997,69.6
,Los Angeles,7,8,1997,69.2
,Los Angeles,7,9,1997,69.3
,Los Angeles,7,10,1997,69.1
,Los Angeles,7,11,1997,67.9
,Los Angeles,7,12,1997,68.4
,Los Angeles,7,13,1997,67.4
,Los Angeles,7,14,1997,66.8
,Los Angeles,7,15,1997,66.7
,Los Angeles,7,16,1997,68.3
,Los Angeles,7,17,1997,70.2
,Los Angeles,7,18,1997,70
,Los Angeles,7,19,1997,67.9
,Los Angeles,7,20,1997,67.8
,Los Angeles,7,21,1997,67.1
,Los Angeles,7,22,1997,67.9
,Los Angeles,7,23,1997,68
,Los Angeles,7,24,1997,65.5
,Los Angeles,7,25,1997,65.7
,Los Angeles,7,26,1997,66.8
,Los Angeles,7,27,1997,66.6
,Los Angeles,7,28,1997,66.7
,Los Angeles,7,29,1997,67.2
,Los Angeles,7,30,1997,67.9
,Los Angeles,7,31,1997,67.4
,Los Angeles,8,1,1997,68.6
,Los Angeles,8,2,1997,72.5
,Los Angeles,8,3,1997,73.2
,Los Angeles,8,4,1997,71.6
,Los Angeles,8,5,1997,73.6
,Los Angeles,8,6,1997,79.5
,Los Angeles,8,7,1997,75.3
,Los Angeles,8,8,1997,71.6
,Los Angeles,8,9,1997,69.7
,Los Angeles,8,10,1997,70.3
,Los Angeles,8,11,1997,69.3
,Los Angeles,8,12,1997,68.5
,Los Angeles,8,13,1997,68.1
,Los Angeles,8,14,1997,69.2
,Los Angeles,8,15,1997,69.6
,Los Angeles,8,16,1997,69.1
,Los Angeles,8,17,1997,69.3
,Los Angeles,8,18,1997,69.8
,Los Angeles,8,19,1997,76.5
,Los Angeles,8,20,1997,74.4
,Los Angeles,8,21,1997,71.5
,Los Angeles,8,22,1997,71.1
,Los Angeles,8,23,1997,74.8
,Los Angeles,8,24,1997,74.6
,Los Angeles,8,25,1997,72.9
,Los Angeles,8,26,1997,72
,Los Angeles,8,27,1997,73.4
,Los Angeles,8,28,1997,72.2
,Los Angeles,8,29,1997,71.4
,Los Angeles,8,30,1997,72.2
,Los Angeles,8,31,1997,72.1
,Los Angeles,9,1,1997,73.3
,Los Angeles,9,2,1997,74.9
,Los Angeles,9,3,1997,76.3
,Los Angeles,9,4,1997,79.5
,Los Angeles,9,5,1997,75.3
,Los Angeles,9,6,1997,73.5
,Los Angeles,9,7,1997,73.4
,Los Angeles,9,8,1997,73.5
,Los Angeles,9,9,1997,76.6
,Los Angeles,9,10,1997,75.7
,Los Angeles,9,11,1997,71.9
,Los Angeles,9,12,1997,72.4
,Los Angeles,9,13,1997,71.3
,Los Angeles,9,14,1997,70.2
,Los Angeles,9,15,1997,74.1
,Los Angeles,9,16,1997,74.1
,Los Angeles,9,17,1997,74.4
,Los Angeles,9,18,1997,73.2
,Los Angeles,9,19,1997,71.9
,Los Angeles,9,20,1997,68.9
,Los Angeles,9,21,1997,70.1
,Los Angeles,9,22,1997,73.1
,Los Angeles,9,23,1997,75.5
,Los Angeles,9,24,1997,75.9
,Los Angeles,9,25,1997,75.3
,Los Angeles,9,26,1997,72.6
,Los Angeles,9,27,1997,71.1
,Los Angeles,9,28,1997,74.3
,Los Angeles,9,29,1997,73.9
,Los Angeles,9,30,1997,71.2
,Los Angeles,10,1,1997,71.4
,Los Angeles,10,2,1997,71.3
,Los Angeles,10,3,1997,71.2
,Los Angeles,10,4,1997,70.5
,Los Angeles,10,5,1997,69.5
,Los Angeles,10,6,1997,68.5
,Los Angeles,10,7,1997,66.7
,Los Angeles,10,8,1997,66.9
,Los Angeles,10,9,1997,66.7
,Los Angeles,10,10,1997,66.8
,Los Angeles,10,11,1997,63.8
,Los Angeles,10,12,1997,65.2
,Los Angeles,10,13,1997,67.9
,Los Angeles,10,14,1997,76.5
,Los Angeles,10,15,1997,79.5
,Los Angeles,10,16,1997,78.7
,Los Angeles,10,17,1997,72.6
,Los Angeles,10,18,1997,65.3
,Los Angeles,10,19,1997,64.8
,Los Angeles,10,20,1997,65.4
,Los Angeles,10,21,1997,64.3
,Los Angeles,10,22,1997,64.8
,Los Angeles,10,23,1997,66.7
,Los Angeles,10,24,1997,65.2
,Los Angeles,10,25,1997,64.9
,Los Angeles,10,26,1997,66.7
,Los Angeles,10,27,1997,64.4
,Los Angeles,10,28,1997,62.5
,Los Angeles,10,29,1997,63.8
,Los Angeles,10,30,1997,64.5
,Los Angeles,10,31,1997,66.2
,Los Angeles,11,1,1997,71.3
,Los Angeles,11,2,1997,76.8
,Los Angeles,11,3,1997,77.4
,Los Angeles,11,4,1997,70
,Los Angeles,11,5,1997,66.1
,Los Angeles,11,6,1997,64.4
,Los Angeles,11,7,1997,66.4
,Los Angeles,11,8,1997,64.7
,Los Angeles,11,9,1997,63.1
,Los Angeles,11,10,1997,62.8
,Los Angeles,11,11,1997,59.1
,Los Angeles,11,12,1997,62.5
,Los Angeles,11,13,1997,59.2
,Los Angeles,11,14,1997,57.7
,Los Angeles,11,15,1997,59.8
,Los Angeles,11,16,1997,58.7
,Los Angeles,11,17,1997,59.9
,Los Angeles,11,18,1997,61.4
,Los Angeles,11,19,1997,61
,Los Angeles,11,20,1997,63
,Los Angeles,11,21,1997,62.6
,Los Angeles,11,22,1997,65.9
,Los Angeles,11,23,1997,64.2
,Los Angeles,11,24,1997,60.9
,Los Angeles,11,25,1997,62.2
,Los Angeles,11,26,1997,61.1
,Los Angeles,11,27,1997,55
,Los Angeles,11,28,1997,56.1
,Los Angeles,11,29,1997,58
,Los Angeles,11,30,1997,58.3
,Los Angeles,12,1,1997,56.9
,Los Angeles,12,2,1997,59.3
,Los Angeles,12,3,1997,59
,Los Angeles,12,4,1997,60
,Los Angeles,12,5,1997,60.2
,Los Angeles,12,6,1997,57
,Los Angeles,12,7,1997,57.1
,Los Angeles,12,8,1997,58.4
,Los Angeles,12,9,1997,54.3
,Los Angeles,12,10,1997,57.7
,Los Angeles,12,11,1997,56.8
,Los Angeles,12,12,1997,56.4
,Los Angeles,12,13,1997,56.5
,Los Angeles,12,14,1997,57.9
,Los Angeles,12,15,1997,58.8
,Los Angeles,12,16,1997,58.9
,Los Angeles,12,17,1997,58.3
,Los Angeles,12,18,1997,55.8
,Los Angeles,12,19,1997,57.5
,Los Angeles,12,20,1997,56.7
,Los Angeles,12,21,1997,54.3
,Los Angeles,12,22,1997,54.8
,Los Angeles,12,23,1997,55.9
,Los Angeles,12,24,1997,55.7
,Los Angeles,12,25,1997,52.7
,Los Angeles,12,26,1997,50.9
,Los Angeles,12,27,1997,52.2
,Los Angeles,12,28,1997,56.4
,Los Angeles,12,29,1997,60.8
,Los Angeles,12,30,1997,66.3
,Los Angeles,12,31,1997,61.6
,Los Angeles,1,1,1998,61.1
,Los Angeles,1,2,1998,59.2
,Los Angeles,1,3,1998,56.8
,Los Angeles,1,4,1998,53
,Los Angeles,1,5,1998,53
,Los Angeles,1,6,1998,52.5
,Los Angeles,1,7,1998,52.7
,Los Angeles,1,8,1998,56.1
,Los Angeles,1,9,1998,57.7
,Los Angeles,1,10,1998,57.1
,Los Angeles,1,11,1998,57.4
,Los Angeles,1,12,1998,55.6
,Los Angeles,1,13,1998,57.6
,Los Angeles,1,14,1998,55.6
,Los Angeles,1,15,1998,55.9
,Los Angeles,1,16,1998,58.2
,Los Angeles,1,17,1998,58.1
,Los Angeles,1,18,1998,58.5
,Los Angeles,1,19,1998,57.3
,Los Angeles,1,20,1998,54.7
,Los Angeles,1,21,1998,54.8
,Los Angeles,1,22,1998,55.2
,Los Angeles,1,23,1998,54.5
,Los Angeles,1,24,1998,55.6
,Los Angeles,1,25,1998,56.1
,Los Angeles,1,26,1998,55.4
,Los Angeles,1,27,1998,56.4
,Los Angeles,1,28,1998,55.7
,Los Angeles,1,29,1998,57.2
,Los Angeles,1,30,1998,55.9
,Los Angeles,1,31,1998,54.9
,Los Angeles,2,1,1998,54
,Los Angeles,2,2,1998,56.4
,Los Angeles,2,3,1998,57
,Los Angeles,2,4,1998,54.5
,Los Angeles,2,5,1998,55.5
,Los Angeles,2,6,1998,56.4
,Los Angeles,2,7,1998,54.3
,Los Angeles,2,8,1998,57.1
,Los Angeles,2,9,1998,52.8
,Los Angeles,2,10,1998,54.7
,Los Angeles,2,11,1998,56.7
,Los Angeles,2,12,1998,55.4
,Los Angeles,2,13,1998,57.6
,Los Angeles,2,14,1998,56.4
,Los Angeles,2,15,1998,55.4
,Los Angeles,2,16,1998,54.4
,Los Angeles,2,17,1998,52.6
,Los Angeles,2,18,1998,56
,Los Angeles,2,19,1998,53.9
,Los Angeles,2,20,1998,52
,Los Angeles,2,21,1998,53.3
,Los Angeles,2,22,1998,55.7
,Los Angeles,2,23,1998,58.4
,Los Angeles,2,24,1998,52.6
,Los Angeles,2,25,1998,56.7
,Los Angeles,2,26,1998,55.7
,Los Angeles,2,27,1998,57.7
,Los Angeles,2,28,1998,57.9
,Los Angeles,3,1,1998,57.8
,Los Angeles,3,2,1998,56.7
,Los Angeles,3,3,1998,56.4
,Los Angeles,3,4,1998,56.6
,Los Angeles,3,5,1998,56.5
,Los Angeles,3,6,1998,53.7
,Los Angeles,3,7,1998,55
,Los Angeles,3,8,1998,56.4
,Los Angeles,3,9,1998,57.1
,Los Angeles,3,10,1998,61.9
,Los Angeles,3,11,1998,65.3
,Los Angeles,3,12,1998,62.3
,Los Angeles,3,13,1998,58.9
,Los Angeles,3,14,1998,57.3
,Los Angeles,3,15,1998,60.6
,Los Angeles,3,16,1998,59.6
,Los Angeles,3,17,1998,58.6
,Los Angeles,3,18,1998,59.8
,Los Angeles,3,19,1998,60.3
,Los Angeles,3,20,1998,58.8
,Los Angeles,3,21,1998,58.7
,Los Angeles,3,22,1998,59.5
,Los Angeles,3,23,1998,61.2
,Los Angeles,3,24,1998,59.9
,Los Angeles,3,25,1998,57.6
,Los Angeles,3,26,1998,55.9
,Los Angeles,3,27,1998,58.4
,Los Angeles,3,28,1998,54.2
,Los Angeles,3,29,1998,50.3
,Los Angeles,3,30,1998,55.6
,Los Angeles,3,31,1998,53.3
,Los Angeles,4,1,1998,48.2
,Los Angeles,4,2,1998,52.4
,Los Angeles,4,3,1998,54.4
,Los Angeles,4,4,1998,50.6
,Los Angeles,4,5,1998,53.8
,Los Angeles,4,6,1998,55.3
,Los Angeles,4,7,1998,55
,Los Angeles,4,8,1998,57.3
,Los Angeles,4,9,1998,57
,Los Angeles,4,10,1998,57.7
,Los Angeles,4,11,1998,55.3
,Los Angeles,4,12,1998,55.1
,Los Angeles,4,13,1998,53.6
,Los Angeles,4,14,1998,53.6
,Los Angeles,4,15,1998,53.7
,Los Angeles,4,16,1998,55.1
,Los Angeles,4,17,1998,59.3
,Los Angeles,4,18,1998,59.9
,Los Angeles,4,19,1998,61.6
,Los Angeles,4,20,1998,61.7
,Los Angeles,4,21,1998,63.6
,Los Angeles,4,22,1998,60.6
,Los Angeles,4,23,1998,59.3
,Los Angeles,4,24,1998,59.5
,Los Angeles,4,25,1998,59
,Los Angeles,4,26,1998,59.6
,Los Angeles,4,27,1998,60.9
,Los Angeles,4,28,1998,61.8
,Los Angeles,4,29,1998,58.2
,Los Angeles,4,30,1998,56.5
,Los Angeles,5,1,1998,59.8
,Los Angeles,5,2,1998,61.9
,Los Angeles,5,3,1998,62.7
,Los Angeles,5,4,1998,61.9
,Los Angeles,5,5,1998,61.6
,Los Angeles,5,6,1998,61.6
,Los Angeles,5,7,1998,60
,Los Angeles,5,8,1998,61.2
,Los Angeles,5,9,1998,61.3
,Los Angeles,5,10,1998,60.1
,Los Angeles,5,11,1998,59
,Los Angeles,5,12,1998,56.1
,Los Angeles,5,13,1998,54.2
,Los Angeles,5,14,1998,58
,Los Angeles,5,15,1998,58.8
,Los Angeles,5,16,1998,59.3
,Los Angeles,5,17,1998,59.6
,Los Angeles,5,18,1998,60.7
,Los Angeles,5,19,1998,62.1
,Los Angeles,5,20,1998,61.6
,Los Angeles,5,21,1998,61.1
,Los Angeles,5,22,1998,61.8
,Los Angeles,5,23,1998,63.1
,Los Angeles,5,24,1998,63
,Los Angeles,5,25,1998,63.1
,Los Angeles,5,26,1998,60.5
,Los Angeles,5,27,1998,59.6
,Los Angeles,5,28,1998,61.1
,Los Angeles,5,29,1998,61.5
,Los Angeles,5,30,1998,61.8
,Los Angeles,5,31,1998,62.2
,Los Angeles,6,1,1998,62.7
,Los Angeles,6,2,1998,62.9
,Los Angeles,6,3,1998,62.1
,Los Angeles,6,4,1998,62.2
,Los Angeles,6,5,1998,63.4
,Los Angeles,6,6,1998,61.8
,Los Angeles,6,7,1998,61.3
,Los Angeles,6,8,1998,63.1
,Los Angeles,6,9,1998,64.2
,Los Angeles,6,10,1998,63.4
,Los Angeles,6,11,1998,62.6
,Los Angeles,6,12,1998,62.7
,Los Angeles,6,13,1998,63.3
,Los Angeles,6,14,1998,64.8
,Los Angeles,6,15,1998,63.9
,Los Angeles,6,16,1998,62.7
,Los Angeles,6,17,1998,65.3
,Los Angeles,6,18,1998,65
,Los Angeles,6,19,1998,65.1
,Los Angeles,6,20,1998,65
,Los Angeles,6,21,1998,64.4
,Los Angeles,6,22,1998,64.5
,Los Angeles,6,23,1998,64.7
,Los Angeles,6,24,1998,64.5
,Los Angeles,6,25,1998,65.1
,Los Angeles,6,26,1998,65.6
,Los Angeles,6,27,1998,65.9
,Los Angeles,6,28,1998,65.4
,Los Angeles,6,29,1998,67.1
,Los Angeles,6,30,1998,66.8
,Los Angeles,7,1,1998,67.4
,Los Angeles,7,2,1998,66
,Los Angeles,7,3,1998,64.4
,Los Angeles,7,4,1998,65.4
,Los Angeles,7,5,1998,65.8
,Los Angeles,7,6,1998,65.8
,Los Angeles,7,7,1998,67.5
,Los Angeles,7,8,1998,68
,Los Angeles,7,9,1998,67.3
,Los Angeles,7,10,1998,67.2
,Los Angeles,7,11,1998,68.4
,Los Angeles,7,12,1998,67.9
,Los Angeles,7,13,1998,67
,Los Angeles,7,14,1998,67.3
,Los Angeles,7,15,1998,67
,Los Angeles,7,16,1998,68.3
,Los Angeles,7,17,1998,69.7
,Los Angeles,7,18,1998,70.2
,Los Angeles,7,19,1998,69.1
,Los Angeles,7,20,1998,69.2
,Los Angeles,7,21,1998,69.4
,Los Angeles,7,22,1998,69.3
,Los Angeles,7,23,1998,69.3
,Los Angeles,7,24,1998,68.4
,Los Angeles,7,25,1998,68.9
,Los Angeles,7,26,1998,69.7
,Los Angeles,7,27,1998,74.3
,Los Angeles,7,28,1998,73.4
,Los Angeles,7,29,1998,71.1
,Los Angeles,7,30,1998,69
,Los Angeles,7,31,1998,68.3
,Los Angeles,8,1,1998,69.1
,Los Angeles,8,2,1998,69
,Los Angeles,8,3,1998,68
,Los Angeles,8,4,1998,67.8
,Los Angeles,8,5,1998,69.3
,Los Angeles,8,6,1998,68.6
,Los Angeles,8,7,1998,67.1
,Los Angeles,8,8,1998,68.2
,Los Angeles,8,9,1998,71.4
,Los Angeles,8,10,1998,74.7
,Los Angeles,8,11,1998,75.5
,Los Angeles,8,12,1998,73.6
,Los Angeles,8,13,1998,71.7
,Los Angeles,8,14,1998,69.4
,Los Angeles,8,15,1998,70.9
,Los Angeles,8,16,1998,74
,Los Angeles,8,17,1998,70.5
,Los Angeles,8,18,1998,69.7
,Los Angeles,8,19,1998,68.2
,Los Angeles,8,20,1998,68.8
,Los Angeles,8,21,1998,71.4
,Los Angeles,8,22,1998,71.2
,Los Angeles,8,23,1998,73.6
,Los Angeles,8,24,1998,74
,Los Angeles,8,25,1998,71.3
,Los Angeles,8,26,1998,69.5
,Los Angeles,8,27,1998,67.9
,Los Angeles,8,28,1998,68.5
,Los Angeles,8,29,1998,73.5
,Los Angeles,8,30,1998,77.4
,Los Angeles,8,31,1998,74.8
,Los Angeles,9,1,1998,77.6
,Los Angeles,9,2,1998,75.6
,Los Angeles,9,3,1998,84.6
,Los Angeles,9,4,1998,76.3
,Los Angeles,9,5,1998,71.4
,Los Angeles,9,6,1998,70.3
,Los Angeles,9,7,1998,69.7
,Los Angeles,9,8,1998,70.6
,Los Angeles,9,9,1998,71
,Los Angeles,9,10,1998,71.2
,Los Angeles,9,11,1998,69.5
,Los Angeles,9,12,1998,68.3
,Los Angeles,9,13,1998,67.2
,Los Angeles,9,14,1998,67.8
,Los Angeles,9,15,1998,67.4
,Los Angeles,9,16,1998,67.1
,Los Angeles,9,17,1998,66.6
,Los Angeles,9,18,1998,67.7
,Los Angeles,9,19,1998,68.7
,Los Angeles,9,20,1998,70.1
,Los Angeles,9,21,1998,69.5
,Los Angeles,9,22,1998,67.5
,Los Angeles,9,23,1998,67
,Los Angeles,9,24,1998,65.7
,Los Angeles,9,25,1998,66.3
,Los Angeles,9,26,1998,65.7
,Los Angeles,9,27,1998,66.6
,Los Angeles,9,28,1998,65.7
,Los Angeles,9,29,1998,64.5
,Los Angeles,9,30,1998,65.5
,Los Angeles,10,1,1998,66.1
,Los Angeles,10,2,1998,64.9
,Los Angeles,10,3,1998,65.3
,Los Angeles,10,4,1998,64.3
,Los Angeles,10,5,1998,68.2
,Los Angeles,10,6,1998,73.5
,Los Angeles,10,7,1998,70.7
,Los Angeles,10,8,1998,67
,Los Angeles,10,9,1998,65
,Los Angeles,10,10,1998,64.7
,Los Angeles,10,11,1998,64.5
,Los Angeles,10,12,1998,65.2
,Los Angeles,10,13,1998,64.1
,Los Angeles,10,14,1998,64.3
,Los Angeles,10,15,1998,64.2
,Los Angeles,10,16,1998,63.5
,Los Angeles,10,17,1998,65.8
,Los Angeles,10,18,1998,68
,Los Angeles,10,19,1998,64.9
,Los Angeles,10,20,1998,64.4
,Los Angeles,10,21,1998,64.7
,Los Angeles,10,22,1998,64.1
,Los Angeles,10,23,1998,63.9
,Los Angeles,10,24,1998,65.4
,Los Angeles,10,25,1998,64.7
,Los Angeles,10,26,1998,63
,Los Angeles,10,27,1998,62.9
,Los Angeles,10,28,1998,61.5
,Los Angeles,10,29,1998,61.8
,Los Angeles,10,30,1998,62.4
,Los Angeles,10,31,1998,62.6
,Los Angeles,11,1,1998,59.9
,Los Angeles,11,2,1998,61.7
,Los Angeles,11,3,1998,61.1
,Los Angeles,11,4,1998,62.5
,Los Angeles,11,5,1998,61
,Los Angeles,11,6,1998,60.9
,Los Angeles,11,7,1998,59.1
,Los Angeles,11,8,1998,59.6
,Los Angeles,11,9,1998,58.8
,Los Angeles,11,10,1998,58.5
,Los Angeles,11,11,1998,57.8
,Los Angeles,11,12,1998,57
,Los Angeles,11,13,1998,61.6
,Los Angeles,11,14,1998,60.7
,Los Angeles,11,15,1998,59
,Los Angeles,11,16,1998,59
,Los Angeles,11,17,1998,59.7
,Los Angeles,11,18,1998,58.2
,Los Angeles,11,19,1998,60.4
,Los Angeles,11,20,1998,64.7
,Los Angeles,11,21,1998,60.3
,Los Angeles,11,22,1998,58.7
,Los Angeles,11,23,1998,59
,Los Angeles,11,24,1998,58.8
,Los Angeles,11,25,1998,58.5
,Los Angeles,11,26,1998,60.5
,Los Angeles,11,27,1998,57
,Los Angeles,11,28,1998,58.3
,Los Angeles,11,29,1998,55.1
,Los Angeles,11,30,1998,57.3
,Los Angeles,12,1,1998,56.1
,Los Angeles,12,2,1998,56.1
,Los Angeles,12,3,1998,56.3
,Los Angeles,12,4,1998,54.7
,Los Angeles,12,5,1998,53.2
,Los Angeles,12,6,1998,52.3
,Los Angeles,12,7,1998,50.2
,Los Angeles,12,8,1998,52.5
,Los Angeles,12,9,1998,59.1
,Los Angeles,12,10,1998,56.2
,Los Angeles,12,11,1998,56.2
,Los Angeles,12,12,1998,58.4
,Los Angeles,12,13,1998,62.1
,Los Angeles,12,14,1998,55.9
,Los Angeles,12,15,1998,65.6
,Los Angeles,12,16,1998,67.3
,Los Angeles,12,17,1998,64.1
,Los Angeles,12,18,1998,59.6
,Los Angeles,12,19,1998,56.8
,Los Angeles,12,20,1998,53.1
,Los Angeles,12,21,1998,47.7
,Los Angeles,12,22,1998,48.1
,Los Angeles,12,23,1998,46.7
,Los Angeles,12,24,1998,-99
,Los Angeles,12,25,1998,-99
,Los Angeles,12,26,1998,54.6
,Los Angeles,12,27,1998,54.5
,Los Angeles,12,28,1998,56.6
,Los Angeles,12,29,1998,55.2
,Los Angeles,12,30,1998,-99
,Los Angeles,12,31,1998,-99
,Los Angeles,1,1,1999,53.6
,Los Angeles,1,2,1999,55.2
,Los Angeles,1,3,1999,56.8
,Los Angeles,1,4,1999,63.2
,Los Angeles,1,5,1999,61.7
,Los Angeles,1,6,1999,58.6
,Los Angeles,1,7,1999,54
,Los Angeles,1,8,1999,54.9
,Los Angeles,1,9,1999,58.4
,Los Angeles,1,10,1999,-99
,Los Angeles,1,11,1999,60.1
,Los Angeles,1,12,1999,56
,Los Angeles,1,13,1999,53.5
,Los Angeles,1,14,1999,58
,Los Angeles,1,15,1999,62.2
,Los Angeles,1,16,1999,57.5
,Los Angeles,1,17,1999,58.1
,Los Angeles,1,18,1999,56.3
,Los Angeles,1,19,1999,57.3
,Los Angeles,1,20,1999,57.5
,Los Angeles,1,21,1999,58.2
,Los Angeles,1,22,1999,57
,Los Angeles,1,23,1999,55.3
,Los Angeles,1,24,1999,56.3
,Los Angeles,1,25,1999,51.2
